時間戳記,Index,Learning_Rate,Batch_Size,Dropout_Config_ID,Dropout_Values,Accuracy,訓練耗時(秒),平台
2025-12-23 10:14:09,1011,0.0004,20,0,"[0.3, 0.25, 0.2, 0.15]",0.833105,122.55,Windows-AMD64
2025-12-23 10:16:45,1012,0.0004,20,1,"[0.35, 0.3, 0.25, 0.2]",0.837209,155.39,Windows-AMD64
2025-12-23 10:19:43,1013,0.0004,20,2,"[0.4, 0.35, 0.3, 0.25]",0.833105,177.81,Windows-AMD64
2025-12-23 10:22:17,1014,0.0004,20,3,"[0.45, 0.4, 0.35, 0.3]",0.807114,154.30,Windows-AMD64
2025-12-23 10:25:55,1015,0.0004,20,4,"[0.5, 0.45, 0.4, 0.35]",0.840629,217.34,Windows-AMD64
2025-12-23 10:29:48,1016,0.0004,20,5,"[0.55, 0.5, 0.45, 0.4]",0.835841,233.50,Windows-AMD64
2025-12-23 10:32:46,1017,0.0004,20,6,"[0.4, 0.4, 0.4, 0.4]",0.837209,177.75,Windows-AMD64
2025-12-23 10:35:45,1018,0.0004,20,7,"[0.3, 0.3, 0.3, 0.3]",0.841997,178.21,Windows-AMD64
2025-12-23 10:38:01,1019,0.0004,20,8,"[0.5, 0.3, 0.3, 0.1]",0.823529,136.16,Windows-AMD64
2025-12-23 10:40:37,1020,0.0004,20,9,"[0.2, 0.3, 0.4, 0.5]",0.833105,155.49,Windows-AMD64
2025-12-23 10:43:44,1021,0.0004,22,0,"[0.3, 0.25, 0.2, 0.15]",0.848153,187.21,Windows-AMD64
2025-12-23 10:45:31,1022,0.0004,22,1,"[0.35, 0.3, 0.25, 0.2]",0.816005,106.19,Windows-AMD64
2025-12-23 10:47:32,1023,0.0004,22,2,"[0.4, 0.35, 0.3, 0.25]",0.822161,121.36,Windows-AMD64
2025-12-23 10:50:44,1024,0.0004,22,3,"[0.45, 0.4, 0.35, 0.3]",0.841313,191.52,Windows-AMD64
2025-12-23 10:53:53,1025,0.0004,22,4,"[0.5, 0.45, 0.4, 0.35]",0.837893,188.64,Windows-AMD64
2025-12-23 10:56:59,1026,0.0004,22,5,"[0.55, 0.5, 0.45, 0.4]",0.839945,186.18,Windows-AMD64
2025-12-23 10:59:52,1027,0.0004,22,6,"[0.4, 0.4, 0.4, 0.4]",0.829685,172.04,Windows-AMD64
2025-12-23 11:02:13,1028,0.0004,22,7,"[0.3, 0.3, 0.3, 0.3]",0.836525,141.62,Windows-AMD64
2025-12-23 11:04:30,1029,0.0004,22,8,"[0.5, 0.3, 0.3, 0.1]",0.829001,136.18,Windows-AMD64
2025-12-23 11:06:36,1030,0.0004,22,9,"[0.2, 0.3, 0.4, 0.5]",0.827633,126.09,Windows-AMD64
2025-12-23 11:07:50,1031,0.0004,24,0,"[0.3, 0.25, 0.2, 0.15]",0.777018,73.92,Windows-AMD64
2025-12-23 11:10:00,1032,0.0004,24,1,"[0.35, 0.3, 0.25, 0.2]",0.818057,129.60,Windows-AMD64
2025-12-23 11:12:11,1033,0.0004,24,2,"[0.4, 0.35, 0.3, 0.25]",0.827633,130.37,Windows-AMD64
2025-12-23 11:14:35,1034,0.0004,24,3,"[0.45, 0.4, 0.35, 0.3]",0.843365,143.67,Windows-AMD64
2025-12-23 11:17:17,1035,0.0004,24,4,"[0.5, 0.45, 0.4, 0.35]",0.835157,161.61,Windows-AMD64
2025-12-23 11:20:09,1036,0.0004,24,5,"[0.55, 0.5, 0.45, 0.4]",0.834473,172.13,Windows-AMD64
2025-12-23 11:22:19,1037,0.0004,24,6,"[0.4, 0.4, 0.4, 0.4]",0.820793,130.00,Windows-AMD64
2025-12-23 11:24:47,1038,0.0004,24,7,"[0.3, 0.3, 0.3, 0.3]",0.832421,148.02,Windows-AMD64
2025-12-23 11:27:25,1039,0.0004,24,8,"[0.5, 0.3, 0.3, 0.1]",0.833789,157.24,Windows-AMD64
2025-12-23 11:29:03,1040,0.0004,24,9,"[0.2, 0.3, 0.4, 0.5]",0.790698,97.55,Windows-AMD64
2025-12-23 11:30:59,1041,0.0004,26,0,"[0.3, 0.25, 0.2, 0.15]",0.838577,115.98,Windows-AMD64
2025-12-23 11:33:16,1042,0.0004,26,1,"[0.35, 0.3, 0.25, 0.2]",0.834473,136.70,Windows-AMD64
2025-12-23 11:35:42,1043,0.0004,26,2,"[0.4, 0.35, 0.3, 0.25]",0.831737,145.91,Windows-AMD64
2025-12-23 11:37:59,1044,0.0004,26,3,"[0.45, 0.4, 0.35, 0.3]",0.823529,137.01,Windows-AMD64
2025-12-23 11:39:58,1045,0.0004,26,4,"[0.5, 0.45, 0.4, 0.35]",0.815321,118.88,Windows-AMD64
2025-12-23 11:43:10,1046,0.0004,26,5,"[0.55, 0.5, 0.45, 0.4]",0.838577,191.91,Windows-AMD64
2025-12-23 11:45:10,1047,0.0004,26,6,"[0.4, 0.4, 0.4, 0.4]",0.820109,119.56,Windows-AMD64
2025-12-23 11:47:06,1048,0.0004,26,7,"[0.3, 0.3, 0.3, 0.3]",0.839261,115.61,Windows-AMD64
2025-12-23 11:49:39,1049,0.0004,26,8,"[0.5, 0.3, 0.3, 0.1]",0.844049,153.45,Windows-AMD64
2025-12-23 11:51:39,1050,0.0004,26,9,"[0.2, 0.3, 0.4, 0.5]",0.827633,119.33,Windows-AMD64
2025-12-23 11:53:02,1051,0.0004,28,0,"[0.3, 0.25, 0.2, 0.15]",0.817373,83.09,Windows-AMD64
2025-12-23 11:54:26,1052,0.0004,28,1,"[0.35, 0.3, 0.25, 0.2]",0.807798,83.33,Windows-AMD64
2025-12-23 11:55:50,1053,0.0004,28,2,"[0.4, 0.35, 0.3, 0.25]",0.813953,83.74,Windows-AMD64
2025-12-23 11:58:01,1054,0.0004,28,3,"[0.45, 0.4, 0.35, 0.3]",0.836525,130.97,Windows-AMD64
2025-12-23 12:00:06,1055,0.0004,28,4,"[0.5, 0.45, 0.4, 0.35]",0.831737,124.24,Windows-AMD64
2025-12-23 12:02:53,1056,0.0004,28,5,"[0.55, 0.5, 0.45, 0.4]",0.839945,166.91,Windows-AMD64
2025-12-23 12:05:16,1057,0.0004,28,6,"[0.4, 0.4, 0.4, 0.4]",0.843365,142.57,Windows-AMD64
2025-12-23 12:06:47,1058,0.0004,28,7,"[0.3, 0.3, 0.3, 0.3]",0.806430,91.16,Windows-AMD64
2025-12-23 12:08:38,1059,0.0004,28,8,"[0.5, 0.3, 0.3, 0.1]",0.832421,110.99,Windows-AMD64
2025-12-23 12:10:29,1060,0.0004,28,9,"[0.2, 0.3, 0.4, 0.5]",0.828317,111.04,Windows-AMD64
2025-12-23 12:11:49,1061,0.0004,32,0,"[0.3, 0.25, 0.2, 0.15]",0.825581,79.78,Windows-AMD64
2025-12-23 12:13:38,1062,0.0004,32,1,"[0.35, 0.3, 0.25, 0.2]",0.831737,108.31,Windows-AMD64
2025-12-23 12:15:26,1063,0.0004,32,2,"[0.4, 0.35, 0.3, 0.25]",0.825581,107.72,Windows-AMD64
2025-12-23 12:17:17,1064,0.0004,32,3,"[0.45, 0.4, 0.35, 0.3]",0.838577,110.74,Windows-AMD64
2025-12-23 12:19:25,1065,0.0004,32,4,"[0.5, 0.45, 0.4, 0.35]",0.848837,128.32,Windows-AMD64
2025-12-23 12:21:31,1066,0.0004,32,5,"[0.55, 0.5, 0.45, 0.4]",0.838577,125.72,Windows-AMD64
2025-12-23 12:23:20,1067,0.0004,32,6,"[0.4, 0.4, 0.4, 0.4]",0.836525,108.11,Windows-AMD64
2025-12-23 12:24:50,1068,0.0004,32,7,"[0.3, 0.3, 0.3, 0.3]",0.831737,90.42,Windows-AMD64
2025-12-23 12:26:56,1069,0.0004,32,8,"[0.5, 0.3, 0.3, 0.1]",0.837209,125.57,Windows-AMD64
2025-12-23 12:28:23,1070,0.0004,32,9,"[0.2, 0.3, 0.4, 0.5]",0.822161,86.84,Windows-AMD64
2025-12-23 12:29:04,1071,0.0004,48,0,"[0.3, 0.25, 0.2, 0.15]",0.803694,40.19,Windows-AMD64
2025-12-23 12:30:02,1072,0.0004,48,1,"[0.35, 0.3, 0.25, 0.2]",0.833105,58.29,Windows-AMD64
2025-12-23 12:30:51,1073,0.0004,48,2,"[0.4, 0.35, 0.3, 0.25]",0.803694,49.16,Windows-AMD64
2025-12-23 12:31:57,1074,0.0004,48,3,"[0.45, 0.4, 0.35, 0.3]",0.826265,65.67,Windows-AMD64
2025-12-23 12:33:10,1075,0.0004,48,4,"[0.5, 0.45, 0.4, 0.35]",0.823529,72.71,Windows-AMD64
2025-12-23 12:34:30,1076,0.0004,48,5,"[0.55, 0.5, 0.45, 0.4]",0.831737,79.79,Windows-AMD64
2025-12-23 12:35:34,1077,0.0004,48,6,"[0.4, 0.4, 0.4, 0.4]",0.843365,63.33,Windows-AMD64
2025-12-23 12:36:49,1078,0.0004,48,7,"[0.3, 0.3, 0.3, 0.3]",0.841997,74.94,Windows-AMD64
2025-12-23 12:38:02,1079,0.0004,48,8,"[0.5, 0.3, 0.3, 0.1]",0.834473,72.71,Windows-AMD64
2025-12-23 12:39:05,1080,0.0004,48,9,"[0.2, 0.3, 0.4, 0.5]",0.840629,63.22,Windows-AMD64
